step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
60	JPN	日本	Japan	東アジア	境界的圧力	小規模試行を拡張し不安抑制	同盟調達を維持し燃料・半導体を前倒し確保	支援の効果検証を進め、生活不安を抑える	財政が詰み、配分次第で不満が噴く	66.0	70.0	77.0	72.0	96.0	75.0	90.0	7.0	試行の可視化は希望を残すが、選別感で焦りも増す
60	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止堅持と社会維持	日米欧と供給枠維持、海峡危機管理を強化	警戒は継続、生活支援と雇用下支えを続行	疲労と人材流出、財源配分が限界	83.0	64.0	72.0	89.0	84.0	84.0	82.0	22.0	半導体・安保不安が長期化感を増幅、進路選択が慎重化
60	KOR	韓国	South Korea	東アジア	圧力上昇	産業防衛と同盟整合を優先	対米で半導体枠確保、対日供給は重点配分	雇用と安保を両立、産業支援を継続	若者対策と防衛負担が競合、余力限定	66.0	58.0	69.0	74.0	83.0	76.0	82.0	22.0	供給不安と雇用警戒で挑戦が慎重化、希望は分岐
60	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威と取引で体制維持	発射実験を示唆し対話窓口は残す	包囲に対抗し動員と規律を徹底	外貨難と統制疲れ、露中依存が重い	90.0	62.0	78.0	93.0	84.0	76.0	93.0	18.0	警戒常態が進路選択を萎縮させ、希望の分布が細る
60	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時経済維持と圧力継続	資源条件を揺さぶり制裁迂回網を拡大	長期戦でも雇用と物価を守り抜く	動員疲れと部材不足で統治費が重い	86.0	81.0	72.0	91.0	83.0	81.0	84.0	22.0	不透明が常態化し挑戦回避が増えるが、危機慣れで一部は現実志向へ
60	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦と復興枠の前倒し確保	欧米へ防空・弾薬と予算長期枠を要求	支援を確実化し生活基盤を守る	動員疲れと財政難で統治が擦れる	84.0	58.0	74.0	69.0	86.0	73.0	79.0	23.0	長期不確実性が続き、若者は挑戦より安定志向へ傾く
60	IRN	イラン	Iran	中東	境界的圧力	停戦維持し制裁下で主導権確保	迂回輸出継続、航路示威は限定し抑止	外圧下でも生活と治安を守る	制裁・強硬派・不満で柔軟策が狭い	70.0	80.0	73.0	83.0	86.0	70.0	85.0	27.0	燃料高と不確実性が常態化し、将来設計が先送りになりやすい
60	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と抑止強化	停戦枠を維持しつつ防空・サイバー強化、輸出管理	再燃に備え警戒継続、経済負担は限定補助で吸収	戦費と分断で財政硬直、補給と人材流出が痛い	74.0	62.0	75.0	92.0	86.0	77.0	83.0	23.0	停戦でも再燃不安と計算資源制約が残り、挑戦より安定志向が強まる
60	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制投資を継続	OPEC+は小幅調整、航路警備に資金配分	歳入確保で改革と雇用の継続を示す	停戦再燃リスクと設備制約で増産は限定	63.0	56.0	70.0	55.0	82.0	67.0	85.0	21.0	燃料高が生活不安を残すが、価格の急変が抑えられ希望低下は鈍る
60	EU	欧州連合	European Union	欧州	圧力上昇	規制と景気下支え優先	対日へAI監査・炭素開示を厳格運用	公正競争と雇用転換で生活を守る	合意形成が遅く追加支出に限界	63.0	56.0	72.0	61.0	83.0	65.0	74.0	29.0	適合負担で不安は増すが、技能移行の見通しが希望を支える
61	USA	アメリカ	United States	北米	境界的圧力	同盟負担とAI規律を要求	対日へ拠点即応・共同計画更新・算資源/輸出規律を再要請	雇用再設計と抑止を同時に進める現実路線	分断と生活費で追加負担困難、軍民で算資源が競合	82.0	60.0	86.0	94.0	88.0	74.0	84.0	22.0	即応と規律の圧で挑戦回避が増えるが、協業枠は安心にもなる
61	CHN	中国	China	東アジア	境界的圧力	雇用安定優先で対外圧力を選別	台湾周辺の示威継続、対日許認可を波状運用	雇用と秩序を守り外圧に備える	成長鈍化で強硬一本化は制度コスト高	86.0	60.0	88.0	93.0	75.0	90.0	92.0	20.0	緊張の常態化で将来像が曇り、就職防衛と挑戦回避が増える
61	JPN	日本	Japan	東アジア	境界的圧力	配分再設計で不満抑止	同盟連携維持し燃料・計算資源を確保	雇用再設計と支援を一体で進める	財政逼迫で負担増なら反発が拡大	64.0	68.0	79.0	74.0	97.0	73.0	91.0	6.0	制度再編で将来像が揺れ、選別感が不安を増幅
61	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止強化と産業継続	日米欧と供給枠を再確認、危機連絡を常態化	不安定化に備えつつ雇用再設計と支援を進める	人材流出と動員疲労、予算配分が逼迫	85.0	63.0	74.0	90.0	86.0	83.0	84.0	21.0	不安の常態化で挑戦回避が増え、進路は安全志向に寄る
61	KOR	韓国	South Korea	東アジア	圧力上昇	半導体防衛と雇用再設計	対米で半導体枠確保、対日供給は選別	雇用転換支援と抑止力を同時に強化	若者対策と防衛費が競合、余力限定	64.0	57.0	73.0	78.0	80.0	74.0	81.0	24.0	供給不安と雇用揺れで将来像が曇り、挑戦が慎重化
61	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で抑止と譲歩誘導	短距離発射を誇示し対話枠も維持	包囲に屈せず国防と規律を強化	外貨難と統制疲れ、露中依存が重い	92.0	63.0	80.0	94.0	86.0	78.0	94.0	17.0	警戒常態が続き、学び直し期の将来像が曇る
61	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時継続と資源圧力を維持	資源供給と価格条件を調整し制裁迂回を拡大	長期戦でも賃金・雇用・物価を守る	動員疲れと部材不足で統治コスト増	88.0	79.0	70.0	90.0	84.0	80.0	82.0	23.0	不透明感が常態化し将来設計が短期化。適応層と諦め層が分岐
61	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持と復興資金の囲い込み	欧米へ弾薬・防空と複数年財政枠を要請	生活維持と動員負担の公平化を進める	動員疲れと歳入不足で統治が脆い	83.0	60.0	76.0	70.0	87.0	74.0	78.0	22.0	長期不確実性が続き、若者は安定志向と将来不安が強まる
61	IRN	イラン	Iran	中東	境界的圧力	停戦維持で体制安定を優先	迂回輸出継続、航路は限定示威で抑止	外圧下でも治安と生活を守る	制裁と強硬派、歳入不足で譲歩困難	72.0	84.0	70.0	82.0	85.0	73.0	86.0	26.0	燃料高と不安定報道で将来設計が先送り、挑戦意欲が鈍る
61	ISR	イスラエル	Israel	中東	境界的圧力	停戦維持と技術防衛	停戦枠維持、サイバー即応と輸出管理強化	雇用再設計期、治安と生活を同時に守る	戦費と分断で余力薄、計算資源が逼迫	76.0	64.0	78.0	93.0	87.0	79.0	84.0	22.0	雇用再設計期に外部不安が上乗せされ、慎重化と将来不信が増える
61	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定を軸に段階調整	OPEC+微調整と航路警備支援を継続	歳入確保で改革雇用と治安を守る	停戦再燃と設備制約で急増産できない	64.0	58.0	72.0	56.0	83.0	68.0	86.0	20.0	燃料高と雇用再設計の不安が増幅、将来像が描きにくい
61	EU	欧州連合	European Union	欧州	圧力上昇	規制適合と雇用再設計	対日へAI監査基準と開示要件を更新適用	雇用移行を守りつつ技術の安全を確保	加盟国調整が遅く財政追加に限界	61.0	54.0	70.0	60.0	82.0	64.0	73.0	30.0	適合負担と職の揺れで不安増、移行設計が見えれば希望は残る
62	USA	アメリカ	United States	北米	境界的圧力	同盟即応と算資源規律を強化	対日へ即応計画更新・輸出規律・負担増を再要求	競争と抑止で雇用と安全を守る	国内分断と物価で追加負担は限界	84.0	58.0	88.0	95.0	86.0	76.0	85.0	20.0	地域差の固定化不安が強まり、挑戦より安定志向へ寄る
62	CHN	中国	China	東アジア	境界的圧力	雇用優先で圧力を調整	台湾周辺の示威継続、対日規制を選別運用	雇用と秩序を守り外圧に備える	成長鈍化で強硬一本化は制度コスト増	84.0	62.0	86.0	92.0	74.0	88.0	90.0	22.0	地域格差の固定化不安に外圧が重なり、若者は挑戦より安定志向へ傾く
62	JPN	日本	Japan	東アジア	境界的圧力	地域格差対策を急ぎ沈静化	同盟連携を維持し燃料・計算資源を確保	地域の雇用と教育投資で格差固定化を防ぐ	財政制約で全国一律支援は難しい	63.0	66.0	82.0	72.0	98.0	74.0	93.0	5.0	地域で機会差が見え将来不安が増幅、離郷志向と諦めが強まる
62	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と格差是正	日米欧と供給継続枠を更新、危機連絡強化	安全保障を維持しつつ若者定着と再訓練に投資	防衛・産業・生活支援が競合し財政が硬直	84.0	61.0	72.0	88.0	83.0	81.0	82.0	22.0	供給不安が続き進路は安定志向、挑戦は地域差で二極化
62	KOR	韓国	South Korea	東アジア	圧力上昇	半導体防衛と地域格差対策	対米で半導体枠を維持、対日供給は安定優先で選別	地域雇用と安保を同時に守り、移行支援を強化	若者支援と防衛費が競合、物価と世論が制約	63.0	56.0	71.0	76.0	78.0	72.0	79.0	26.0	供給不安と雇用変動が続き、地方ほど将来像が縮み慎重化
62	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で統制維持と取引狙い	発射準備を誇示し対話窓口は残す	包囲下で国防優先、秩序と動員を強化	外貨難と統制疲れ、露中支援も条件付き	93.0	62.0	79.0	95.0	87.0	77.0	95.0	16.0	地方格差不安に安全保障不安が重なり将来像が霞む
62	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時継続と資源収入を優先	資源供給条件を調整し制裁迂回を維持	長期戦でも雇用と物価安定を守る	動員疲れと部材不足で統治コスト増	86.0	77.0	68.0	89.0	83.0	79.0	80.0	24.0	物価・雇用不安が地域差を固定化し、若者の定着と将来設計が短期化
62	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦と統治維持を最優先	欧州へ防空・弾薬と復興枠を再要請	格差対策で兵站と生活を支える	動員疲れと財源難で分断が進む	84.0	62.0	78.0	71.0	88.0	75.0	79.0	21.0	長期不確実性が固定化し、若者の安定志向と将来不安が強まる
62	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外圧力管理	航路は抑制示威、迂回輸出を継続	強圧に屈せず秩序と生活を守る	制裁・強硬派・歳入難で譲歩余地小	70.0	82.0	68.0	80.0	83.0	72.0	84.0	27.0	燃料高と不安報道で格差感が固定化、地方の若者ほど将来設計が萎む
62	ISR	イスラエル	Israel	中東	境界的圧力	停戦枠維持と技術防衛	停戦監視を継続し、サイバー抑止と輸出管理を強化	治安と経済の両立を優先し、重要技術を守る	戦費と分断で余力薄、計算資源確保が最優先	74.0	61.0	79.0	92.0	86.0	78.0	85.0	24.0	地域格差の固定化不安に外部緊張が重なり、若者の将来設計が保守化
62	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と対外抑止を優先	OPEC+調整と紅海航路の協力を継続	歳入と治安を守り改革投資を維持する	停戦再燃と設備で増産余地が小さい	63.0	56.0	74.0	55.0	82.0	66.0	84.0	22.0	燃料高が地方格差不安を強め、将来設計が揺れる
62	EU	欧州連合	European Union	欧州	圧力上昇	規制適合と格差是正を優先	対日へAI監査・雇用移行の共同枠組み要求	格差と雇用を守るため安全な導入を徹底	加盟国足並みと財政で実装が遅れる	60.0	57.0	74.0	62.0	83.0	63.0	76.0	28.0	適合負担と地方格差で将来不安増、移行投資が鍵
63	USA	アメリカ	United States	北米	境界的圧力	同盟即応と算資源統制を維持	対日へ防衛即応更新と先端輸出規律の遵守要請	AI競争と抑止で雇用と安全を守る	国内分断と物価で追加負担は限界	82.0	61.0	86.0	94.0	84.0	79.0	83.0	22.0	挑戦より安定志向が強まり、将来の選択肢が狭い感覚が増す
63	CHN	中国	China	東アジア	境界的圧力	輸出と雇用の防衛優先	台湾周辺の示威を維持、対日規制は選別強化	外圧下でも雇用と秩序を守る	成長減速で強硬化は投資と失業を悪化	86.0	64.0	88.0	93.0	72.0	90.0	91.0	21.0	対立長期化観測で先行き不透明感が増し、若者は挑戦回避と安定志向が強まる
63	JPN	日本	Japan	東アジア	境界的圧力	財政制約下で治安と雇用維持	同盟連携で燃料調達と半導体枠を確保	物価と雇用を守り移行期の不安を抑える	国債依存が限界で大胆策が打てない	66.0	69.0	79.0	74.0	99.0	76.0	92.0	4.0	負担増と将来不透明で諦めが広がるが、学び直し枠が希望の残り火に
63	TWN	台湾	Taiwan	東アジア	境界的圧力	供給継続と抑止を最優先	日米欧と供給優先枠更新、海空警戒増強	秩序再調整に備え、産業と防衛を同時に守る	輸出管理と防衛費で若者施策が削られやすい	86.0	63.0	74.0	90.0	85.0	83.0	84.0	20.0	半導体不安が常態化し就職は安定志向、挑戦は慎重化
63	KOR	韓国	South Korea	東アジア	境界的圧力	半導体主権と同盟維持	対米で輸出管理の例外枠確保、対日は供給条件を厳格化	安保と産業競争力を守り、雇用移行支援を拡充	若者雇用対策と防衛負担が競合、物価が政権を縛る	66.0	58.0	74.0	80.0	79.0	76.0	82.0	24.0	先端分野の競争と制約が就職観を硬化、挑戦より安定志向が強まる
63	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で対外取引を狙う	短距離発射で示威、対話窓口は維持	包囲下の生存戦、統制と動員を強化	外貨難と食料不安、支援は条件付き	95.0	63.0	81.0	96.0	88.0	78.0	96.0	15.0	安全保障不安が再燃し、進路選択が短期志向化
63	RUS	ロシア	Russia	ユーラシア	間接衝突	資源収入と対外圧力の相殺	エネルギー供給条件を硬化し制裁迂回継続	包囲下でも雇用と物価を守ると強調	動員疲れと部材不足で長期維持が重荷	88.0	79.0	70.0	90.0	84.0	80.0	81.0	23.0	物価高と就職不安が常態化し、若者の将来設計が短期化・海外志向も揺れる
63	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦と支援枠確保を優先	欧米へ弾薬・防空と復興資金を再要請	国家存続へ動員と生活支援を両立	動員疲れと財源不足で統治が脆い	86.0	64.0	80.0	73.0	90.0	77.0	81.0	19.0	長期化の固定観測で安定志向が強まり挑戦意欲が鈍る
63	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和を狙う	航路は示威を抑え、迂回輸出と仲介交渉	抵抗を維持し生活を守る、交渉も進める	歳入難と強硬派で譲歩幅が狭い	72.0	84.0	69.0	83.0	85.0	74.0	86.0	26.0	燃料高とブロック化で将来費用が見えず、挑戦より節約に傾く
63	ISR	イスラエル	Israel	中東	間接衝突	停戦枠維持と技術囲い込み	停戦監視を継続、サイバー抑止と輸出管理を強化	抑止を維持しつつ生活と成長も守る	戦費と分断で余力乏しく計算資源が急所	78.0	64.0	82.0	94.0	88.0	81.0	86.0	22.0	外部緊張と規制強化で不確実性が増し、若者は挑戦回避・保守化が進む
63	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	価格安定と航路防衛を優先	OPEC+微調整と紅海警戒、対米対中均衡	歳入確保と治安維持で改革投資を守る	停戦再燃と増産制約、同盟調整が重い	68.0	61.0	76.0	56.0	84.0	69.0	86.0	20.0	燃料高と物価の粘着で将来設計が縮み、挑戦回避が増える
63	EU	欧州連合	European Union	欧州	圧力上昇	規制同盟で自律性確保	対日へAI監査互認と供給網協定を提案	競争と安全を両立し雇用移行を守る	加盟国分断と産業保護で合意が遅い	63.0	58.0	72.0	64.0	81.0	66.0	74.0	30.0	適合負担と仕事観の揺れが不安増、共同移行策が希望の鍵
64	USA	アメリカ	United States	北米	境界的圧力	同盟即応と算資源規律を強化	対日へ防衛負担増と先端輸出規律の厳守要請	抑止とAI競争で雇用と安全を守る	分断と物価で追加負担は限界、対外で補う	84.0	63.0	87.0	95.0	86.0	81.0	84.0	20.0	負担増と将来不透明で、安定志向が強まり挑戦が萎む
64	CHN	中国	China	東アジア	境界的圧力	対日圧力を選別強化	輸出管理の穴埋め要求、通関遅延を示唆	外圧に屈せず雇用と産業を守る	景気と失業が弱く過剰強硬は逆効果	84.0	61.0	86.0	92.0	76.0	88.0	90.0	19.0	負担見直しと外圧が重なり、将来像が霞み挑戦回避が増える
64	JPN	日本	Japan	東アジア	境界的圧力	負担再設計で安定優先	同盟調整で燃料・計算資源枠を確保	世代間負担を見直し生活と成長を両立	既得権と財政で改革幅が狭い	64.0	67.0	82.0	73.0	98.0	74.0	91.0	5.0	将来の取り分不安が増幅し萎縮、学び直しが見えれば持ち直す
64	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼と抑止を維持	日米欧へ供給優先枠を再確認し警戒継続	安全と雇用を守り、負担調整も進める	防衛・産業優先で若者福祉は後回し	88.0	64.0	76.0	92.0	87.0	84.0	85.0	18.0	半導体と安全保障不安で将来設計は保守化、海外志向も増える
64	KOR	韓国	South Korea	東アジア	境界的圧力	半導体主権と国内安定を優先	対米で輸出管理例外を継続交渉、対日は供給を選別	世代間負担を見直しつつ雇用移行を守る	若者支援と防衛・物価対策が財政を圧迫	68.0	61.0	77.0	83.0	82.0	78.0	84.0	22.0	負担増の連想が広がり、挑戦より安定就職へ傾く
64	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威を抑制し交渉余地確保	限定的な訓練・発射準備を誇示しつつ対話窓口維持	包囲下でも主権堅持、統制と配給を強化	外貨・食料難で長期挑発は負担、支援は条件次第	92.0	60.0	78.0	96.0	86.0	76.0	94.0	16.0	安全保障不安が年金等の将来不安と重なり、挑戦回避で短期志向が強まる
64	RUS	ロシア	Russia	ユーラシア	境界的圧力	資源で譲歩を引き出す	資源取引を選別し制裁迂回を拡大	包囲下でも国家と生活を守り抜く	動員疲れと部材不足で継戦が重い	90.0	83.0	74.0	92.0	87.0	82.0	84.0	20.0	物価と負担論が重なり、将来像が縮みやすい
64	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持と支援継続要請	欧州・日へ防空/復興枠と財政支援を要請	動員と生活維持を両立し国家存続を守る	動員疲れと財源不足で統治が不安定	84.0	63.0	79.0	72.0	89.0	76.0	80.0	20.0	長期戦の常態化で将来不安が増え、堅実志向が強まる
64	IRN	イラン	Iran	中東	境界的圧力	停戦維持し交渉余地確保	航路は圧迫示唆、制裁緩和へ仲介交渉	抵抗と生活防衛を両立、国家は屈しない	歳入難と強硬派で譲歩幅が極小	74.0	86.0	71.0	84.0	87.0	76.0	88.0	24.0	負担再設計期に燃料高が直撃し、将来設計が萎む
64	ISR	イスラエル	Israel	中東	間接衝突	停戦枠維持と技術防衛	停戦監視継続、サイバー報復能力を誇示	抑止を維持し、生活防衛も切らない	戦費と分断で余力薄、輸出管理が手段	76.0	61.0	79.0	92.0	86.0	78.0	84.0	24.0	規制と緊張で将来像が曇り、若者は安定志向が強まる
64	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	原油収益確保と安定重視	OPEC+調整継続、紅海警戒と対話維持	歳入確保で改革投資と治安を守る	停戦再燃懸念と増産余力不足が制約	70.0	64.0	78.0	57.0	87.0	71.0	88.0	18.0	燃料高が家計を圧迫し、負担再設計と重なって将来不安が増幅
64	EU	欧州連合	European Union	欧州	圧力上昇	規制調和で移行コスト抑制	対日へAI監査互認を条件付きで前進	社会契約を守りつつ競争力も確保する	世代負担と財政で加盟国合意が難航	60.0	54.0	70.0	63.0	79.0	65.0	73.0	32.0	適合負担と雇用移行の不安が増えるが、共同支援が見えれば希望は残る
65	USA	アメリカ	United States	北米	境界的圧力	同盟負担と対中技術線を固定	対日へ防衛増・対中規制順守と算力連携要求	抑止と雇用防衛のため同盟で負担を分担	分断と物価で追加財政は難、同盟へ外部化	86.0	61.0	83.0	93.0	84.0	79.0	82.0	22.0	負担増と進路不透明が続き、安定志向と諦めが増える
65	CHN	中国	China	東アジア	境界的圧力	対日圧力を選別し持続	通関・標準で揺さぶり、対話枠は維持	外圧に対抗し雇用と産業を守る	景気減速で過度な挑発は禁物	83.0	59.0	84.0	93.0	74.0	86.0	88.0	22.0	将来の見通しが立ちにくく、挑戦より安定志向が強まる
65	JPN	日本	Japan	東アジア	境界的圧力	負担配分の修正で安定確保	同盟と協調し燃料・食料・計算資源枠を確保	将来不安を減らし生活と成長を両立する	財政と既得権で若者投資が薄まりやすい	61.0	63.0	79.0	70.0	96.0	72.0	89.0	7.0	希望は制度の見える化次第。停滞なら諦念が定着する
65	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と供給の信頼確保	日米欧へ供給継続を再保証し警戒強化	安全と雇用を守り負担は段階調整する	防衛と半導体優先で若者支援は限定	90.0	66.0	74.0	91.0	85.0	82.0	83.0	20.0	供給と有事不安が続き、将来設計は保守化し挑戦回避が増える
65	KOR	韓国	South Korea	東アジア	圧力上昇	同盟維持と半導体優先	対米で輸出管理例外を延長要請、供給は選別	安保と雇用転換を同時に守る	若者雇用・物価・防衛の三重負担	66.0	58.0	74.0	81.0	79.0	73.0	82.0	24.0	就職競争と供給不安が重なり、将来像が縮む
65	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威継続で譲歩を引き出す	短距離発射示威と対話窓口の同時維持	包囲下でも強硬抑止で生活を守る	外貨・食料難で長期挑発は限界	93.0	61.0	79.0	96.0	87.0	77.0	94.0	15.0	安保不安が将来設計を曇らせ、慎重化と諦めが増える
65	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と威圧で譲歩狙う	資源供給を揺らし制裁迂回網を拡張	長期戦でも国家と雇用を守る	動員疲れと部材不足で消耗が限界	92.0	86.0	76.0	93.0	88.0	84.0	86.0	18.0	物価高と将来不透明が固定化し、挑戦より防衛的選択が増える
65	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦と復興の同時進行	欧州・日本へ防空/復興/弾薬枠の長期化要請	国家存続のため耐久戦と生活維持を継続	動員疲れと財源不足で統治が揺れる	82.0	60.0	77.0	70.0	86.0	74.0	78.0	24.0	長期不確実性が常態化し、挑戦より安定志向が強まる
65	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和探る	航路威嚇は抑えつつ仲介交渉を継続	生活防衛と抵抗を両立、秩序を守る	歳入難と強硬派で譲歩余地が狭い	72.0	83.0	70.0	82.0	85.0	75.0	86.0	26.0	燃料高と不安情報で将来設計が縮み、連帯より諦念が増えやすい
65	ISR	イスラエル	Israel	中東	間接衝突	停戦枠維持と抑止優先	停戦監視継続、輸出管理とサイバー抑止強化	安全保障を最優先しつつ生活支援は維持	戦費と分断で余力薄、規制が安価な手段	72.0	59.0	74.0	90.0	83.0	76.0	82.0	26.0	半導体・規制不安が長期化し、若者は挑戦より安定志向へ寄る
65	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制維持優先	OPEC+微調整、紅海警戒と停戦仲介	歳入安定で改革投資と治安を守る	増産余力限定、停戦再燃と世論が制約	66.0	60.0	74.0	56.0	84.0	69.0	85.0	20.0	燃料高と先行き不透明が続き、進路選択の慎重化と諦念が増えやすい
65	EU	欧州連合	European Union	欧州	圧力上昇	規制適合を梃子に協調維持	対日へAI監査互認を段階化し交渉継続	安全と雇用を守る規制で競争力も確保	加盟国合意と財政で支援拡大が鈍い	58.0	52.0	68.0	60.0	77.0	62.0	70.0	34.0	適合負担と移行不安が続くが、互認進展は進路の見通しを少し戻す
66	USA	アメリカ	United States	北米	境界的圧力	同盟負担と算力規律を強化	対日へ防衛増・輸出規制順守と算力枠組み要求	雇用と安全を守るため同盟で負担を分担	物価・分断で追加支出困難、要求を外部化	88.0	59.0	86.0	94.0	86.0	81.0	84.0	20.0	負担増と役割不安が重なり、将来像が縮む
66	CHN	中国	China	東アジア	境界的圧力	対日圧力を選別し継続	通関・標準で圧力、対話枠は維持	外圧に対抗し雇用と産業を守る	景気と雇用不安で挑発は抑制	84.0	61.0	80.0	92.0	70.0	85.0	86.0	24.0	進路と役割の見通しが揺れ、安定志向と諦めが増えやすい
66	JPN	日本	Japan	東アジア	境界的圧力	若者投資を絞り込む	同盟と協調し燃料・計算資源枠を再交渉	役割形成を支える再配分で持続性を守る	財政硬直と既得権で実装が遅れる	64.0	61.0	82.0	72.0	97.0	74.0	90.0	6.0	支援が狭く遅いと将来像が描けず諦念が強まる
66	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と供給安定を最優先	日米欧へ供給計画提示し防衛即応強化	雇用と安全を守り負担は段階的に調整	防衛・半導体優先で若者支援は薄い	92.0	64.0	76.0	93.0	86.0	84.0	85.0	18.0	有事と供給不安が続き、将来設計は慎重化し挑戦回避が増える
66	KOR	韓国	South Korea	東アジア	圧力上昇	技術主権と雇用安定を優先	対米協議で輸出管理例外を維持、対中は慎重	安保と産業競争力を守り、雇用転換を支える	物価と若者不満、北朝鮮対応で余力が削れる	64.0	57.0	72.0	78.0	76.0	70.0	80.0	26.0	半導体・雇用不安が就活と将来設計を圧迫、焦りが増える
66	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威と交渉窓口を併用	発射示威を抑えつつ制裁緩和を打診	抑止力で安全と配給を守る	外貨・食料不足で長期緊張は損	90.0	58.0	77.0	95.0	84.0	74.0	92.0	17.0	安全保障不安が進路選択を保守化し、希望が細る
66	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時経済で消耗を管理	資源輸出を調整し制裁迂回網を深化	国家存続のため負担は不可避と説明	動員疲れと部材不足で長期継続が重い	90.0	84.0	74.0	92.0	86.0	83.0	85.0	20.0	物価と雇用の不安が固定化し、将来設計と家族形成の踏切が遅れる
66	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦優先、復興枠の死守	EU/日本へ防空・弾薬・復興の複年枠要請	国家存続のため動員と生活維持を続行	動員疲れと財源逼迫で統治が細る	84.0	62.0	78.0	72.0	88.0	75.0	79.0	22.0	危機の常態化で将来設計が縮み、安定志向と離脱感が増す
66	IRN	イラン	Iran	中東	境界的圧力	停戦維持で体制防衛	航路周辺は示威、仲介と資金流入を探る	屈せず生活防衛、秩序と治安を優先	制裁と強硬派で譲歩困難、歳入も脆い	74.0	86.0	72.0	84.0	87.0	77.0	88.0	24.0	燃料高と不確実性が続き、将来設計が短期化しやすい
66	ISR	イスラエル	Israel	中東	間接衝突	停戦維持と技術優位確保	停戦監視継続、輸出管理強化と共同開発選別	安全保障最優先、生活と雇用の下支えも継続	戦費と分断で余力乏しく規制が安価な手段	74.0	63.0	76.0	88.0	84.0	78.0	83.0	25.0	役割不安が強まり、若者は家庭・仕事の将来像が描きにくい
66	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定で体制維持	OPEC+慎重運用、紅海航路の警戒強化	歳入を守り改革投資と治安を維持	増産は国内需要と設備制約で限定的	64.0	58.0	70.0	54.0	80.0	66.0	82.0	24.0	生活費不安が将来設計を圧迫し、役割形成への焦りが増える
66	EU	欧州連合	European Union	欧州	圧力上昇	規制互認で協調を維持	対日へAI監査互認と人材循環を条件化	安全と雇用の両立へ規制と再訓練を拡充	加盟国合意と成長鈍化で支援拡大が難航	60.0	54.0	66.0	58.0	76.0	63.0	72.0	33.0	適合負担で不安は続くが、互認と人材枠が進路像を補強
67	USA	アメリカ	United States	北米	境界的圧力	同盟負担とAI規律を継続	対日へ防衛・算力枠組み遵守と供給網再編要求	雇用と安全を守るため同盟で負担共有を徹底	物価と分断で内政余力薄く要求を外部化	86.0	61.0	83.0	93.0	88.0	79.0	82.0	18.0	将来負担の実感が強まり、地方・出産の希望が揺らぐ
67	CHN	中国	China	東アジア	境界的圧力	対日圧力を選別し継続	通関・標準・投資審査で圧力、対話枠は維持	外圧に対抗し雇用と産業、地域安定を守る	景気と雇用不安で挑発は抑制、外貨も気にする	86.0	63.0	83.0	93.0	72.0	87.0	88.0	22.0	進路が“安定優先”へ傾きやすく、挑戦は慎重化しやすい
