step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
59	ISR	イスラエル	Israel	中東	間接衝突	停戦枠維持、技術優位死守	同盟協議で抑止強化、輸出審査厳格化	警戒は継続、生活維持策も同時に進める	戦費と社会補填が競合、政治分断も重い	72.0	63.0	76.0	90.0	84.0	77.0	83.0	28.0	不安が長期化し、安定志向が強まり挑戦が減る
59	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	歳入安定と対外均衡を優先	OPEC+調整と対日供給の安定を強調	改革継続へ物価と雇用を抑える	歳入依存で価格下落と治安費が怖い	63.0	58.0	68.0	57.0	79.0	61.0	84.0	27.0	光熱費不安は続くが、報酬化の話題が将来像をわずかに支える
59	EU	欧州連合	European Union	欧州	圧力上昇	規制と生活防衛を調整	対日へ制度実証の相互参照と監査連携を提案	社会維持の報酬化で不安と分断を抑える	加盟国温度差で制度拡大が遅い	61.0	52.0	64.0	58.0	74.0	54.0	72.0	33.0	適応負担は続くが、社会維持の可視化が将来不安を少し和らげる
60	USA	アメリカ	United States	北米	境界的圧力	同盟負担増とAI統制継続	防衛協力拡大要求、対中規制同調と算資枠組み迫る	同盟と産業政策で安全と雇用を守る	選挙と物価で成果必須、対外負担は抑えたい	82.0	58.0	74.0	88.0	89.0	76.0	81.0	19.0	負担増と規制で選択肢が狭まり不安増。介入が見えれば希望は下げ止まる
60	CHN	中国	China	東アジア	境界的圧力	対日選別圧を調整維持	重要物資は許可制継続、摩擦は抑制	外圧下でも雇用と産業を守り抜く	景気と雇用が弱く強硬一辺倒は困難	84.0	58.0	87.0	93.0	74.0	86.0	88.0	26.0	制約の常態化で将来が読めず、挑戦より安定志向が強まる
60	JPN	日本	Japan	東アジア	境界的圧力	重点配分で摩耗を抑える	同盟調整で燃料枠と計算資源の確保	生活防衛と成長投資を絞って継続	財政が硬直し若者投資が薄くなる	64.0	57.0	71.0	58.0	94.0	69.0	81.0	12.0	将来設計が細り、挑戦より安全志向が強まる
60	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給線の前倒し	日米欧と装置・港湾の冗長化を加速	警戒継続。雇用と生活の下支えを優先	長期化で人材流出、財政も硬直	86.0	68.0	76.0	83.0	87.0	79.0	85.0	27.0	危機の常態化で不安は強いが、供給線強化が希望を少し残す
60	KOR	韓国	South Korea	東アジア	圧力上昇	同盟維持で供給と雇用を守る	対米協調を軸に先端品配分を調整、対日は条件付安定供給	安保対応と物価対策を両立し若者の職を守る	半導体競争と対北対応で譲歩余地が小さい	61.0	58.0	72.0	62.0	76.0	66.0	82.0	29.0	進路は堅くなるが、供給の見通しが出れば希望低下は緩む
60	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威で主導権、偶発回避	短距離発射示威とサイバーで外貨確保	外圧に屈せず体制と生活を守る	燃料・外貨難、失点回避が最優先	86.0	61.0	75.0	83.0	78.0	73.0	93.0	23.0	安全不安が再燃し希望が割れる。挑戦回避の空気が強まる
60	RUS	ロシア	Russia	ユーラシア	間接衝突	持久戦で資源と情報を梃子	資源輸出調整と制裁迂回で外圧分散	制裁下でも雇用と物価を守り結束	戦費・部材不足で妥協余地が小さい	86.0	79.0	74.0	88.0	82.0	77.0	83.0	20.0	不安が常態化。希望は分岐し、安定職志向と離脱感が同時に強まる
60	UKR	ウクライナ	Ukraine	欧州	限定戦争	戦線維持と復興資金の確保	欧州・日本へ防空/財政支援を継続要請	長期戦でも統治と生活線を守り抜く	人的損耗と資金逼迫で選択肢が狭い	87.0	65.0	80.0	77.0	91.0	73.0	83.0	23.0	危機常態化で将来像が霧散し、進路選択が保守化
60	IRN	イラン	Iran	中東	境界的圧力	停戦維持で体制防衛	停戦枠組み維持と制裁緩和を交渉	治安と生活を守り混乱を抑える	歳入不足と若年不満で強硬は限界	64.0	79.0	73.0	70.0	85.0	78.0	86.0	24.0	燃料高と将来不安が継続。介入差で希望の分布が割れやすい
60	ISR	イスラエル	Israel	中東	間接衝突	停戦維持で抑止と技術優位	同盟調整で抑止継続、輸出審査を運用強化	停戦下でも警戒継続、家計支援は優先維持	戦費と補填で財政逼迫、政権対立が足枷	70.0	60.0	73.0	92.0	82.0	74.0	80.0	30.0	不安が常態化。挑戦より安定志向が強まり期待が縮む
60	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	歳入確保と対外均衡を維持	OPEC+で価格帯を調整し対日供給を優先	改革継続へ治安と物価の安定を強調	価格下落と地域不安で財政・治安費が硬直	64.0	60.0	66.0	58.0	80.0	62.0	83.0	26.0	光熱費と将来不安が残るが、急騰回避なら悲観の連鎖は鈍る
60	EU	欧州連合	European Union	欧州	圧力上昇	規制と景気防衛を両立	対日へAI監査相互承認と供給網基準を要求	雇用と物価を守りつつ安全保障も怠らない	加盟国分断で迅速な景気対策が難しい	63.0	54.0	66.0	57.0	76.0	56.0	73.0	32.0	制度適応の負担感が続き、将来像は二極化しやすい
61	USA	アメリカ	United States	北米	境界的圧力	同盟負担増とAI覇権優先	対中規制同調と防衛費増、算資枠組みを要求	雇用再設計と安全保障で繁栄を守る	分断と物価で成果必須、外負担は嫌う	84.0	61.0	77.0	90.0	86.0	79.0	83.0	17.0	負担増と規制で進路選択が狭まり不安増。制度接続が見えれば希望は下げ止まる
61	CHN	中国	China	東アジア	境界的圧力	対日圧は選別し継続	重要素材・装置は許可制強化、対話窓口は維持	外圧下でも産業と雇用を守り制度再編を進める	景気減速と若年不安で過度な強硬は逆効果	85.0	60.0	88.0	94.0	72.0	87.0	89.0	25.0	制約が常態化し将来像が描けず、安定志向が強まる
61	JPN	日本	Japan	東アジア	圧力上昇	制度再編で摩耗を抑制	同盟と通商で計算資源と燃料枠を確保	雇用再設計と負担調整を段階的に進める	財政硬直で若者投資が後回しになりやすい	61.0	54.0	73.0	56.0	92.0	66.0	79.0	14.0	再訓練と負担議論で不安増。安定志向が強まり挑戦が細る
61	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止強化と供給優先	日米欧と装置優先枠・代替航路を確保	警戒継続。雇用再設計と防衛を両立	人材流出と電力制約、財政が硬い	88.0	70.0	78.0	85.0	89.0	82.0	86.0	25.0	危機の常態化が将来不安を押すが、供給線の可視化は希望を残す
61	KOR	韓国	South Korea	東アジア	圧力上昇	雇用再設計と同盟両立	対米協調で先端供給枠を確保、対日は条件付融通	雇用移行支援を拡充し安保も崩さない	若者不満と対北警戒で妥協幅が狭い	64.0	56.0	74.0	60.0	78.0	68.0	83.0	28.0	半導体と雇用不安が増幅。進路は堅く希望感は下振れ
61	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威継続、偶発線は回避	短距離発射示威と海上攪乱を併用	外圧に屈せず安全と生活を守る	外貨・燃料難。失点回避が最優先	88.0	63.0	77.0	85.0	79.0	74.0	94.0	22.0	安全不安が雇用再設計期の将来像を曇らせ、挑戦より保守が増える
61	RUS	ロシア	Russia	ユーラシア	間接衝突	戦争継続で資源と制裁耐性優先	資源輸出先を再配分し制裁迂回を拡大	長期戦でも雇用・物価を守り結束	戦費と部材不足で譲歩は難しい	87.0	76.0	72.0	86.0	80.0	75.0	82.0	24.0	物価と雇用の不安が残り、再設計期の将来像が割れやすい
61	UKR	ウクライナ	Ukraine	欧州	限定戦争	戦線維持と制度再建の同時進行	欧州・日へ復興/防空支援を強く要請	雇用再編と動員を両立し国家を保つ	人的損耗と財政枯渇で妥協幅が小	88.0	67.0	82.0	78.0	92.0	74.0	84.0	22.0	長期危機が常態化し、進路は安定志向に寄る
61	IRN	イラン	Iran	中東	境界的圧力	停戦維持で交渉優先	停戦枠内で制裁緩和と輸出枠を探る	生活防衛を優先し外圧に屈しない	歳入不足と若年不満で強硬は危険	63.0	76.0	71.0	69.0	83.0	76.0	82.0	26.0	燃料高と雇用不安が続き、再設計期の将来像が霞む
61	ISR	イスラエル	Israel	中東	間接衝突	停戦下で抑止と内政立て直し	米国と抑止調整、輸出管理とサイバー防衛強化	停戦でも備え継続、雇用再設計と負担軽減を進める	戦費と分断で制度改革が遅れ、財政余力が薄い	72.0	63.0	76.0	90.0	84.0	76.0	82.0	28.0	不確実性が常態化し、若者は挑戦より安定志向へ傾く
61	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格帯維持で歳入と安定	OPEC+で減産維持、対日供給枠を確保	改革資金確保へ価格安定と治安を優先	地域緊張と歳入依存で柔軟な増産が難しい	63.0	58.0	67.0	57.0	79.0	61.0	82.0	27.0	光熱費高止まりが不安を増幅。雇用再設計期で将来像が揺れやすい
61	EU	欧州連合	European Union	欧州	圧力上昇	雇用再設計を主導	対日にAI雇用監査と教育互換を要請	移行支援で雇用と生産性を両立する	加盟国差で再訓練財源が割れる	61.0	53.0	69.0	59.0	78.0	58.0	74.0	31.0	制度対応の負担が続き、進路不安と挑戦意欲が二極化
62	USA	アメリカ	United States	北米	境界的圧力	同盟負担と算資統制を強化	対日へ防衛・供給網・算資規格の同調要求	雇用転換と安全保障投資で競争に勝つ	物価と分断で成果必須、長期支援は渋い	86.0	63.0	79.0	92.0	88.0	81.0	84.0	16.0	地方ほど機会格差が固定化し将来像が縮む。都市集中と不安がSNSで増幅
62	CHN	中国	China	東アジア	境界的圧力	対日圧は選別し抑制運用	重要品は許可制維持、非中核は緩和示唆	安定優先で雇用と地域均衡を守る	地域格差と若年不満で強硬一辺倒は困難	83.0	58.0	86.0	93.0	70.0	85.0	88.0	27.0	制約常態化で地方ほど将来不安が増幅、保守化
62	JPN	日本	Japan	東アジア	圧力上昇	地域格差を抑え制度を延命	燃料・計算資源の枠確保を同盟と通商で交渉	地域の雇用と生活基盤を優先し制度更新を急ぐ	財政硬直で分配が先、成長投資が後手	63.0	56.0	76.0	58.0	94.0	67.0	82.0	12.0	地域で機会差が固定し、移動断念と将来不信が増える
62	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と産業継続を最優先	日米欧と装置・電力・航路の冗長化を加速	危機は長期化。雇用転換支援で地域差を抑える	電力・人材・保険料が逼迫し投資が選別的	90.0	72.0	81.0	86.0	90.0	84.0	88.0	23.0	供給不安と地域格差の連想で将来感が沈むが、冗長化が一部安心を残す
62	KOR	韓国	South Korea	東アジア	圧力上昇	雇用移行と技術主権優先	対米で先端枠確保、対日は供給条件を厳格化	格差固定を防ぐ再訓練と産業投資を前倒し	北朝鮮警戒と世論で対日譲歩が難しい	63.0	57.0	76.0	62.0	80.0	66.0	84.0	27.0	進路は安全志向に寄り、格差固定の恐れで将来期待が薄れる
62	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威維持、偶発回避	短距離発射示威と海上攪乱を抑制的に	強硬抑止で体制と生活を守る	外貨・燃料難。失点回避が最優先	86.0	61.0	74.0	84.0	78.0	72.0	92.0	23.0	安全不安が地域格差不信と結び、地元回帰と挑戦回避が増える
62	RUS	ロシア	Russia	ユーラシア	間接衝突	長期戦で資源収入優先	輸出割当を調整し制裁迂回網を維持	圧力下でも賃金・物価を守り結束	戦費と部材不足で譲歩余地が小さい	88.0	74.0	70.0	85.0	81.0	73.0	80.0	23.0	地域格差の固定化不安に物価高が重なり、将来像が分断する
62	UKR	ウクライナ	Ukraine	欧州	限定戦争	停戦余地を探り戦線を維持	復興資金を前倒し要請、調達先も分散	地域格差是正を優先し徴用負担を調整	人的損耗と財政逼迫で妥協幅が狭い	86.0	65.0	80.0	77.0	93.0	73.0	83.0	21.0	長期危機と格差固定化で安定志向が強まり挑戦が萎む
62	IRN	イラン	Iran	中東	境界的圧力	停戦維持で歳入確保	停戦枠で輸出継続、制裁緩和を探る	生活防衛を優先し外圧に屈しない	歳入不足と若年不満で強硬は危険	62.0	74.0	70.0	68.0	82.0	75.0	80.0	27.0	燃料高と格差固定化の連想で、地元残留の不安が増す
62	ISR	イスラエル	Israel	中東	間接衝突	停戦維持で内政再統合を優先	米国と再燃抑止調整、対AI/サイバー防衛を増強	格差是正と治安維持を同時に進める	戦費と分断で予算配分が硬直しやすい	70.0	62.0	74.0	88.0	82.0	73.0	80.0	30.0	不確実性が続き、若者は地域差と将来不安を重ねて悲観寄り
62	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格帯調整で収益と安定	OPEC+で柔軟運用、対日供給枠を再確認	歳入を守り改革継続、治安も優先	増産は市場と地域緊張で制約、財政は改革依存	64.0	61.0	69.0	58.0	81.0	63.0	84.0	25.0	物価高の固定感が地方定着と将来像を曇らせ、不安が長期化
62	EU	欧州連合	European Union	欧州	圧力上昇	格差対策と産業防衛	対日へ職業移行指標と調達透明化を要求	格差是正と競争力維持を同時に進める	加盟国間で再訓練と補助金配分が対立	63.0	54.0	72.0	61.0	79.0	60.0	75.0	30.0	制度対応負担が続き、地方と都市で将来観が分岐
63	USA	アメリカ	United States	北米	境界的圧力	同盟負担と算資統制を継続	対日へ防衛増・対中規制同調と算資枠提示	同盟強化で抑止し産業雇用を守る	分断と物価で短期成果必須、譲歩は限定	84.0	66.0	77.0	93.0	86.0	79.0	83.0	18.0	進路選択が安全保障・規制次第に見え、将来像が狭まり不安が拡散
63	CHN	中国	China	東アジア	境界的圧力	対日圧は選別し常態運用	重要資材は許可制、観光・一部貿易で緩和	安定優先、外圧下でも雇用と成長を守る	若年雇用と地方不満で強硬策は反作用が大きい	84.0	60.0	88.0	94.0	72.0	86.0	89.0	25.0	制約が当たり前化し、進路の保守化と焦燥が強まる
63	JPN	日本	Japan	東アジア	圧力上昇	生活防衛と技術確保	半導体・燃料枠を同盟/通商で再配分	物価と雇用を守りつつ安全保障も強化	財政硬直で若者支援と防衛費が衝突	66.0	60.0	79.0	62.0	95.0	71.0	84.0	10.0	支援は届きにくく、努力の見返り不信が増え将来設計が縮む
63	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と産業分散	日米欧と装置・保険・航路の分散協定	長期戦。雇用移行と電力投資で耐える	電力増強と人材確保が遅れ、コスト高	92.0	74.0	83.0	87.0	88.0	85.0	89.0	22.0	半導体不安が就職観を冷やすが、分散合意は微弱な安心
63	KOR	韓国	South Korea	東アジア	境界的圧力	同盟維持と技術防衛	対米で半導体枠確保、対日は選別供給	安保と雇用を守るため産業転換を加速	対日強硬世論と北朝鮮で譲歩困難	66.0	60.0	79.0	67.0	74.0	70.0	82.0	25.0	先端職は狭き門感が強まり、将来は安全志向へ傾く
63	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で交渉力確保、偶発抑制	短距離発射示威と海上攪乱を断続	外圧に屈せず抑止で体制を守る	外貨・燃料不足。失点回避が最優先	88.0	63.0	76.0	86.0	79.0	73.0	93.0	22.0	安全不安が進路不信を増幅。挑戦より安定志向が強まる
63	RUS	ロシア	Russia	ユーラシア	間接衝突	資源梃子で制裁耐性確保	輸出先再編と制裁迂回網を強化	包囲下でも秩序と生活を守る	戦費・部材不足で強硬継続を選びやすい	90.0	78.0	72.0	86.0	83.0	76.0	81.0	21.0	物価と将来仕事像の不確実が増幅し、挑戦より守りが優勢
63	UKR	ウクライナ	Ukraine	欧州	限定戦争	防衛優先で支援維持	支援国に防空・弾薬を増要請し調達分散	戦争継続でも社会保障は死守し不正を抑止	兵員不足と財政逼迫で改革も痛みを伴う	88.0	66.0	82.0	79.0	94.0	75.0	84.0	20.0	長期危機が常態化し安定志向と将来不信が強まる
63	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和を探る	航路緊張を抑えつつ原油輸出枠を確保	生活防衛と主権を両立し混乱を防ぐ	歳入薄く若年不満、強硬は体制リスク	66.0	78.0	72.0	71.0	84.0	77.0	83.0	25.0	燃料高と先行き不透明が増幅し、挑戦回避と停滞感が強まる
63	ISR	イスラエル	Israel	中東	間接衝突	停戦維持と技術優位確保	対米調整で再燃抑止、輸出管理に適応	安全と成長の両立で負担を抑える	分断と戦費で改革余地が狭い	68.0	60.0	70.0	86.0	80.0	72.0	78.0	32.0	先端職は伸びるが不安定感が勝ち、将来像が二極化する
63	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制安定を優先	OPEC+で供給を微調整、対日枠は維持	歳入を確保し改革継続、治安も守る	増産は地域再燃と同盟調整で制約	66.0	64.0	71.0	60.0	83.0	65.0	86.0	24.0	物価と将来不透明が固定化し、進路選択が保守化して不安が続く
63	EU	欧州連合	European Union	欧州	圧力上昇	規制主導で安定確保	対日へAI安全規格と監査連携を要請	雇用転換と安全基準で競争力を守る	加盟国間の産業保護と負担配分が割れる	61.0	57.0	74.0	64.0	81.0	63.0	77.0	28.0	規制対応と雇用不安で将来像が揺れ、挑戦意欲が二極化
64	USA	アメリカ	United States	北米	境界的圧力	同盟負担増と算資規律強化	対日へ防衛・供給網協力要求、算資枠を再提示	同盟で抑止し雇用と技術優位を守る	分断と生活費で短期成果必須、譲歩余地小	82.0	64.0	78.0	94.0	88.0	80.0	84.0	17.0	世代間負担の議論が進むほど将来像が細り、規制と安保で進路不安が増幅
64	CHN	中国	China	東アジア	境界的圧力	対日圧は分野別に強弱	重要資材は許可厳格化、民生は限定緩和	安定と発展を守り外圧に対処する	若年雇用と地方財政で強硬一辺倒は難しい	86.0	62.0	90.0	95.0	78.0	88.0	91.0	22.0	負担再設計の議論と外部制約が重なり将来像が縮む
64	JPN	日本	Japan	東アジア	圧力上昇	負担再設計で安定確保	資源・半導体を同盟枠で確保し分散	世代間の公平と成長投資を両立する	財政硬直で給付削減も増税も難しい	63.0	58.0	76.0	60.0	92.0	69.0	86.0	12.0	負担議論が可視化し不信が増え、将来設計が短期化する
64	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止継続と社会不安封じ	日米欧へ供給確約と海空輸送の冗長化要請	安全と雇用を守る。教育・住宅も優先する	電力・人材・保険料が重く移転圧力も強い	90.0	72.0	81.0	86.0	87.0	84.0	88.0	23.0	世代負担議論と半導体不安が重なり将来像が曇る
64	KOR	韓国	South Korea	東アジア	境界的圧力	同盟維持と産業防衛	対米で半導体枠固め、対日は供給厳格化	雇用と安保の両立へ支援と規律を強化	対日世論と北朝鮮で譲歩余地が小さい	68.0	58.0	82.0	70.0	76.0	73.0	84.0	23.0	安定職志向が強まり、挑戦より安全選好が進む
64	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で譲歩誘発、偶発回避	短距離発射と電波妨害を間欠実施	外圧下でも抑止を維持し体制守る	燃料・外貨逼迫。失策は許されない	90.0	66.0	79.0	87.0	83.0	75.0	94.0	18.0	安全不安と負担見直しが重なり将来像が縮む
64	RUS	ロシア	Russia	ユーラシア	間接衝突	戦費優先で資源圧力維持	輸出先多角化と制裁迂回を拡張	長期戦でも雇用と生活を守る	戦費・部材不足で譲歩余地が小さい	92.0	80.0	74.0	88.0	84.0	78.0	83.0	20.0	負担再設計期に物価・雇用不安が刺さり将来像が縮む
64	UKR	ウクライナ	Ukraine	欧州	限定戦争	防空優先で支援継続を確保	欧米に防空・弾薬支援を再要請し調達分散	長期戦でも統治と生活基盤を維持する	兵員・財政が限界、改革は反発も招く	88.0	64.0	80.0	78.0	92.0	74.0	83.0	21.0	長期不安が常態化し、将来設計が萎縮。世代負担論も荒れやすい
64	IRN	イラン	Iran	中東	境界的圧力	停戦維持で対外取引を拡大	航路抑制を示し制裁緩和と輸出枠を交渉	生活防衛を優先しつつ主権は譲らない	歳入不足と若年不満、強硬は体制負担	64.0	76.0	73.0	70.0	85.0	76.0	82.0	26.0	燃料高と物価懸念が長期化し、将来設計が守りに寄る
64	ISR	イスラエル	Israel	中東	間接衝突	停戦監視と技術優位固守	対米協調で対敵抑止、輸出管理を強化	安全を最優先、同時に成長投資は維持	戦費と分断で財政・合意形成が硬直	70.0	62.0	72.0	88.0	84.0	74.0	80.0	28.0	計算資源不安と物価で将来設計が縮み、分断感が増す
64	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格高止まり回避と歳入確保	OPEC+で供給を慎重増、対日供給枠維持	改革財源を守りつつ物価安定も配慮	増産は治安と同盟調整、財政依存が重い	63.0	61.0	73.0	59.0	86.0	64.0	84.0	23.0	生活費と負担議論が連動し、将来像が狭まり不安が増す
64	EU	欧州連合	European Union	欧州	圧力上昇	負担再設計で安定優先	対日へ年金・技能移行の制度対話を提案	世代間の公平と成長投資で結束を守る	加盟国間で負担配分が割れ合意が遅い	60.0	54.0	71.0	62.0	83.0	61.0	76.0	27.0	負担論が日本にも波及し不安増、ただ制度対話が指針になり得る
65	USA	アメリカ	United States	北米	境界的圧力	対中抑止と算資統制を維持	対日へ防衛負担増と輸出管理順守を要求	同盟で抑止し雇用と技術優位を守る	生活費不満と選挙で短期成果が必須	84.0	62.0	76.0	93.0	86.0	78.0	82.0	18.0	安全保障と規制の二重圧で進路不安が増え、希望が細る
65	CHN	中国	China	東アジア	境界的圧力	対日圧は選別し長期戦	輸出許可を重要品で厳格化、対話窓口は維持	外圧下でも安定と発展を守る	若年雇用と地方財政が重荷で全面強硬は困難	84.0	60.0	88.0	94.0	76.0	86.0	89.0	24.0	制約の長期化が将来設計を曇らせ、不安が慢性化する
65	JPN	日本	Japan	東アジア	圧力上昇	再配分で信頼回復	資源長期契約と対中依存低減を加速	負担の見える化で将来不安を下げる	増税も削減も反発、時間がない	60.0	57.0	72.0	55.0	90.0	66.0	82.0	18.0	評価と改革の話が進めば希望は戻るが、雇用不安が残り短期志向が続く
65	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給安定優先	日米欧と輸送・保険枠組み強化	雇用と安全を守り生活不安を抑える	電力・保険料・人材がボトルネック	88.0	68.0	76.0	84.0	82.0	80.0	85.0	25.0	半導体と有事不安が残り、将来設計が慎重化する
65	KOR	韓国	South Korea	東アジア	境界的圧力	同盟維持と産業防衛	対米で枠組み維持、対日は供給審査を厳格化	雇用と安保を守るため産業保護と訓練を拡充	対日世論と北朝鮮で譲歩余地が小さい	66.0	57.0	78.0	72.0	74.0	70.0	82.0	25.0	安定志向が強まり挑戦回避が進むが、実務技能は重視される
65	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続、偶発回避を優先	短距離発射を抑制し妨害・挑発を分散	抑止を維持しつつ生活困難に対処する	外貨と燃料が限界。失点は粛清リスク	88.0	63.0	77.0	86.0	82.0	74.0	92.0	17.0	安全不安が長期化し、挑戦より回避が合理化される
65	RUS	ロシア	Russia	ユーラシア	間接衝突	戦費優先で圧力継続	資源輸出を維持し制裁迂回を固定化	長期戦下でも所得と治安を守る	部材・資金制約で妥協が難しい	90.0	78.0	76.0	89.0	86.0	80.0	82.0	18.0	物価と雇用の揺れが続き、挑戦より縮小志向が強まる
65	UKR	ウクライナ	Ukraine	欧州	限定戦争	防空と統治維持を最優先	支援条件調整し弾薬・防空を確保	生活基盤を守り戦時統治を続ける	兵員・財政が逼迫し不満が残る	87.0	62.0	79.0	77.0	91.0	73.0	82.0	22.0	長期不安が常態化し、夢より安定志向が強まる
65	IRN	イラン	Iran	中東	境界的圧力	停戦下で譲歩と抑止を併用	輸出枠・制裁緩和を交渉し航路威圧は抑制	主権を守りつつ物価と雇用を立て直す	歳入不足と若年不満、強硬は体制消耗	61.0	72.0	70.0	69.0	84.0	74.0	79.0	27.0	燃料高は続くが急変は減り、諦念がやや緩む
65	ISR	イスラエル	Israel	中東	間接衝突	停戦維持と技術統制強化	対米連携で抑止維持、輸出管理を拡大	安全優先、社会分断抑制へ支援も継続	戦費と政局で合意形成が遅れがち	68.0	58.0	70.0	85.0	82.0	72.0	78.0	30.0	半導体不安と物価で将来像が曇り、焦りが増幅
65	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	歳入確保と価格乱高下回避	OPEC+で段階増産、対日契約枠を優先維持	改革財源を守りつつ物価と雇用も安定化	増産は治安・同盟調整と投資計画が制約	61.0	57.0	70.0	60.0	84.0	63.0	82.0	24.0	生活費の先行きが就職観を冷やすが、急騰回避なら不安は鈍化
65	EU	欧州連合	European Union	欧州	圧力上昇	規制整流化で成長と統合維持	対日へAI認証・人材移行の共通枠を協議	公正な移行で雇用と連帯を守る	加盟国温度差で実行が遅れ政局化しやすい	61.0	53.0	69.0	60.0	84.0	59.0	74.0	29.0	制度移行の見取り図は安心材料だが負担論が不安を残す
66	USA	アメリカ	United States	北米	境界的圧力	同盟結束と対中優位を優先	対日へ防衛増・輸出管理・算資協力を要求	同盟で抑止し雇用と技術覇権を守る	家計不満と選挙で短期成果が要る	86.0	64.0	78.0	95.0	84.0	80.0	83.0	16.0	負担増と算資制約で将来設計が揺れ、諦めが増える
66	CHN	中国	China	東アジア	境界的圧力	対日圧は選別し持久化	重要部材の許可制を運用、対話窓口は維持	発展と安定を守り外圧に対処する	若年雇用と地方債務で全面強硬は難しい	82.0	58.0	86.0	93.0	74.0	84.0	88.0	26.0	就職・結婚期の見通しが霞み、役割形成の焦りが増幅
66	JPN	日本	Japan	東アジア	圧力上昇	役割再設計と負担調整	計算資源確保と資源長期契約を同時推進	若者の将来設計を支える制度へ再配分	財政・人手不足で広くは守れない	63.0	58.0	75.0	57.0	92.0	67.0	84.0	16.0	役割不安と生活費不安が重なり、挑戦より安全志向が強まる
66	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と生産継続を最優先	日米欧と保険・輸送回廊と在庫協調を拡充	不確実性は高いが雇用と電力を守る	電力・保険料・人材流出が限界を決める	86.0	66.0	74.0	83.0	80.0	79.0	86.0	24.0	進路と家計の見通しが短期化し、将来像が保守化する
66	KOR	韓国	South Korea	東アジア	境界的圧力	同盟軸で産業防衛継続	対米でAI・半導体枠組み強化、対日は審査運用を厳格化	安保と雇用を守るため先端産業の保護と再訓練を拡充	対日世論・北朝鮮・輸出管理で柔軟性が小さい	64.0	56.0	76.0	74.0	72.0	68.0	80.0	27.0	競争と供給不安で将来設計が硬直。挑戦回避は増えるが実務技能志向は強まる
66	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で体制求心力維持	短距離発射を断続、交渉余地も残す	外圧に屈せず生活も守ると強調	外貨・燃料不足で長期緊張は不利	90.0	66.0	79.0	87.0	83.0	76.0	93.0	16.0	安全不安が就職・挑戦意欲を冷やし、将来像が縮む
66	RUS	ロシア	Russia	ユーラシア	間接衝突	戦争継続で資源を武器化	輸出先選別と制裁迂回で収入確保	長期戦でも雇用と物価を守る	戦費と技術封鎖で妥協余地が狭い	92.0	76.0	74.0	90.0	84.0	78.0	83.0	20.0	将来設計が読めず、安定志向と諦めが強まる
66	UKR	ウクライナ	Ukraine	欧州	限定戦争	防空優先で統治維持	欧米に防空・弾薬を追加要請し条件調整	長期戦でも生活線を守り動員を続ける	人的損耗と財政逼迫で不満が蓄積	88.0	64.0	78.0	76.0	92.0	74.0	83.0	21.0	長期不安が続き、若者は挑戦より安定へ傾く
66	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和を狙う	停戦監視に協力し輸出枠拡大を交渉	対外圧力に耐え生活と雇用を守る	歳入不足と若年不満、挑発は逆効果	60.0	70.0	68.0	67.0	83.0	73.0	78.0	28.0	燃料高と不安定観測が続き、将来設計の慎重化が進む
66	ISR	イスラエル	Israel	中東	境界的圧力	停戦監視と技術防衛	対米で抑止維持、輸出管理とサイバー強化	停戦は維持、治安と雇用支援を両立	政局と戦費で改革が進みにくい	66.0	57.0	69.0	82.0	79.0	71.0	76.0	33.0	計算資源と半導体不安が就職像を曇らせ、焦燥がSNSで増幅
